C3DD03,large,C8UYO,2024-01-25 23:53:17.555804,,18.396974690431744,-66.03590206057578,parked,2024-01-25 23:53:17.556144
UOFWB0,small,NQFLL,2024-01-25 23:53:47.560597,,18.39404402772444,-66.03696450715974,searching,2024-01-25 23:53:47.560631
UOFWB0,small,NQFLL,2024-01-25 23:53:47.560597,,18.39404402772444,-66.03696450715974,parked,2024-01-25 23:53:47.560892
PKYRYB,medium,9BH81,2024-01-25 23:53:57.562772,,18.409020774809736,-66.05208541112826,searching,2024-01-25 23:53:57.562808
PKYRYB,medium,9BH81,2024-01-25 23:53:57.562772,,18.409020774809736,-66.05208541112826,parked,2024-01-25 23:53:57.563064
ES6M03,small,IFHV1,2024-01-25 23:54:27.570116,,18.397284566097284,-66.04415209559961,searching,2024-01-25 23:54:27.570153
ES6M03,small,IFHV1,2024-01-25 23:54:27.570116,,18.397284566097284,-66.04415209559961,parked,2024-01-25 23:54:27.570615
KJCSLQ,small,NKX9D,2024-01-25 23:54:37.573144,,18.395287637106282,-66.04551760001374,searching,2024-01-25 23:54:37.573225
KJCSLQ,small,NKX9D,2024-01-25 23:54:37.573144,,18.395287637106282,-66.04551760001374,parked,2024-01-25 23:54:37.573816
QS3D63,medium,7OONN,2024-01-25 23:55:57.591846,,18.395599414443804,-66.05115551460555,searching,2024-01-25 23:55:57.591881
QS3D63,medium,7OONN,2024-01-25 23:55:57.591846,,18.395599414443804,-66.05115551460555,parked,2024-01-25 23:55:57.593018
7VP1IE,small,P2QD6,2024-01-25 23:56:07.595399,,18.398235006825736,-66.05137136891118,searching,2024-01-25 23:56:07.595433
7VP1IE,small,P2QD6,2024-01-25 23:56:07.595399,,18.398235006825736,-66.05137136891118,parked,2024-01-25 23:56:07.595703
9JA2M0,large,DU1EM,2024-01-25 23:56:17.598465,,18.40332461349954,-66.04164834546108,searching,2024-01-25 23:56:17.598501
9JA2M0,large,DU1EM,2024-01-25 23:56:17.598465,,18.40332461349954,-66.04164834546108,parked,2024-01-25 23:56:17.598749
20CV3T,medium,DLKQZ,2024-01-25 23:56:37.602551,,18.412408121268907,-66.04397624421976,searching,2024-01-25 23:56:37.602594
Q2Y9V8,medium,WZS3T,2024-01-25 23:41:37.388720,2024-01-25 23:56:37.603005,18.398905877529568,-66.03739503434343,leaving,2024-01-25 23:41:37.389412
20CV3T,medium,DLKQZ,2024-01-25 23:56:37.602551,,18.412408121268907,-66.04397624421976,parked,2024-01-25 23:56:37.603404
M9J98C,large,OS0FB,2024-01-25 23:56:47.606252,,18.394769015193372,-66.03696101778934,searching,2024-01-25 23:56:47.606345
M9J98C,large,OS0FB,2024-01-25 23:56:47.606252,,18.394769015193372,-66.03696101778934,parked,2024-01-25 23:56:47.606932
RNUJJQ,large,K6RE4,2024-01-25 23:56:57.610845,,18.39619088418807,-66.03964826410088,searching,2024-01-25 23:56:57.611058
RNUJJQ,large,K6RE4,2024-01-25 23:56:57.610845,,18.39619088418807,-66.03964826410088,parked,2024-01-25 23:56:57.612620
3TV1ES,small,3SKF7,2024-01-25 23:57:17.617424,,18.404269112172766,-66.05179506907557,searching,2024-01-25 23:57:17.617458
3TV1ES,small,3SKF7,2024-01-25 23:57:17.617424,,18.404269112172766,-66.05179506907557,parked,2024-01-25 23:57:17.617775
LZ049E,medium,SDIEQ,2024-01-25 23:57:37.621570,,18.398002372207635,-66.04222855603405,searching,2024-01-25 23:57:37.621606
LZ049E,medium,SDIEQ,2024-01-25 23:57:37.621570,,18.398002372207635,-66.04222855603405,parked,2024-01-25 23:57:37.622764
4YKADE,medium,01NOU,2024-01-25 23:57:47.624977,,18.39954903870384,-66.04241138587025,searching,2024-01-25 23:57:47.625012
4YKADE,medium,01NOU,2024-01-25 23:57:47.624977,,18.39954903870384,-66.04241138587025,parked,2024-01-25 23:57:47.625389
91ZYRR,large,72JEY,2024-01-25 23:58:27.634595,,18.399891895160174,-66.03553205036391,searching,2024-01-25 23:58:27.634629
91ZYRR,large,72JEY,2024-01-25 23:58:27.634595,,18.399891895160174,-66.03553205036391,parked,2024-01-25 23:58:27.634979
D1AT7O,medium,RH8LX,2024-01-25 23:58:37.637609,,18.402187939257335,-66.04001460016545,searching,2024-01-25 23:58:37.637646
D1AT7O,medium,RH8LX,2024-01-25 23:58:37.637609,,18.402187939257335,-66.04001460016545,parked,2024-01-25 23:58:37.637961
JLUUJM,small,CELOS,2024-01-25 23:58:57.621224,,18.40159339974989,-66.04542705085433,searching,2024-01-25 23:58:57.621274
JLUUJM,small,CELOS,2024-01-25 23:58:57.621224,,18.40159339974989,-66.04542705085433,parked,2024-01-25 23:58:57.621550
TC69QK,small,119XP,2024-01-25 23:59:17.617811,,18.40239585963194,-66.04035406372851,searching,2024-01-25 23:59:17.617845
TC69QK,small,119XP,2024-01-25 23:59:17.617811,,18.40239585963194,-66.04035406372851,parked,2024-01-25 23:59:17.618104
76ICVQ,large,ZB0OI,2024-01-25 23:59:27.619273,,18.407125865652414,-66.04206329714629,searching,2024-01-25 23:59:27.619307
76ICVQ,large,ZB0OI,2024-01-25 23:59:27.619273,,18.407125865652414,-66.04206329714629,parked,2024-01-25 23:59:27.619568
3OCWBF,large,8DIUO,2024-01-25 23:46:17.445858,2024-01-26 00:01:17.639650,18.41274318387173,-66.04480717754515,leaving,2024-01-25 23:46:17.446586
LJD84U,small,9YJB1,2024-01-25 23:47:27.460434,2024-01-26 00:02:27.655075,18.39471912762004,-66.04572118800725,leaving,2024-01-25 23:47:27.461613
M2JA04,large,9RFTM,2024-01-25 23:48:47.479602,2024-01-26 00:03:47.675454,18.40937541458991,-66.03727351369102,leaving,2024-01-25 23:48:47.479965
3NX39R,small,E8LD4,2024-01-25 23:48:57.481129,2024-01-26 00:03:57.677803,18.408816014967673,-66.04025720366997,leaving,2024-01-25 23:48:57.481482
MLN4PT,small,181AC,2024-01-26 00:04:07.680364,,18.411696402498105,-66.05412042104264,searching,2024-01-26 00:04:07.680470
MLN4PT,small,181AC,2024-01-26 00:04:07.680364,,18.411696402498105,-66.05412042104264,parked,2024-01-26 00:04:07.681506
90PDW5,medium,FKBLC,2024-01-25 23:49:17.484591,2024-01-26 00:04:17.683150,18.40654513227346,-66.03594317931486,leaving,2024-01-25 23:49:17.485106
QVL00E,large,EARMS,2024-01-26 00:04:27.687186,,18.3956461679042,-66.04567208951833,searching,2024-01-26 00:04:27.687420
QVL00E,large,EARMS,2024-01-26 00:04:27.687186,,18.3956461679042,-66.04567208951833,parked,2024-01-26 00:04:27.689243
6HC36K,medium,EBB9E,2024-01-25 23:51:07.521393,2024-01-26 00:06:07.711256,18.411606608840664,-66.04313361364547,leaving,2024-01-25 23:51:07.522901
8HU7F0,small,MLW83,2024-01-26 00:06:37.718783,,18.40596968528539,-66.0359409969621,searching,2024-01-26 00:06:37.718818
8HU7F0,small,MLW83,2024-01-26 00:06:37.718783,,18.40596968528539,-66.0359409969621,parked,2024-01-26 00:06:37.719173
ZNVKSP,large,EX5T5,2024-01-25 23:53:07.552164,2024-01-26 00:08:07.736219,18.406408261821994,-66.0426544675195,leaving,2024-01-25 23:53:07.553454
C3DD03,large,C8UYO,2024-01-25 23:53:17.555804,2024-01-26 00:08:17.739481,18.396974690431744,-66.03590206057578,leaving,2024-01-25 23:53:17.556144
UOFWB0,small,NQFLL,2024-01-25 23:53:47.560597,2024-01-26 00:08:47.746036,18.39404402772444,-66.03696450715974,leaving,2024-01-25 23:53:47.560892
PKYRYB,medium,9BH81,2024-01-25 23:53:57.562772,2024-01-26 00:08:57.748725,18.409020774809736,-66.05208541112826,leaving,2024-01-25 23:53:57.563064
ES6M03,small,IFHV1,2024-01-25 23:54:27.570116,2024-01-26 00:09:27.755133,18.397284566097284,-66.04415209559961,leaving,2024-01-25 23:54:27.570615
5NKB4E,small,M969F,2024-01-26 00:09:37.757740,,18.411710433165776,-66.04435221380061,searching,2024-01-26 00:09:37.757793
KJCSLQ,small,NKX9D,2024-01-25 23:54:37.573144,2024-01-26 00:09:37.758069,18.395287637106282,-66.04551760001374,leaving,2024-01-25 23:54:37.573816
5NKB4E,small,M969F,2024-01-26 00:09:37.757740,,18.411710433165776,-66.04435221380061,parked,2024-01-26 00:09:37.758170
TB9XXA,large,EPEJZ,2024-01-26 00:10:17.767803,,18.41145279468836,-66.04924597781195,searching,2024-01-26 00:10:17.768037
TB9XXA,large,EPEJZ,2024-01-26 00:10:17.767803,,18.41145279468836,-66.04924597781195,parked,2024-01-26 00:10:17.769831
QS3D63,medium,7OONN,2024-01-25 23:55:57.591846,2024-01-26 00:10:57.780890,18.395599414443804,-66.05115551460555,leaving,2024-01-25 23:55:57.593018
9E7EOB,medium,XA5S0,2024-01-26 00:11:07.783237,,18.407611194603998,-66.03759103175952,searching,2024-01-26 00:11:07.783330
7VP1IE,small,P2QD6,2024-01-25 23:56:07.595399,2024-01-26 00:11:07.783938,18.398235006825736,-66.05137136891118,leaving,2024-01-25 23:56:07.595703
9E7EOB,medium,XA5S0,2024-01-26 00:11:07.783237,,18.407611194603998,-66.03759103175952,parked,2024-01-26 00:11:07.784663
9JA2M0,large,DU1EM,2024-01-25 23:56:17.598465,2024-01-26 00:11:17.787304,18.40332461349954,-66.04164834546108,leaving,2024-01-25 23:56:17.598749
8BIXOI,medium,PUDRL,2024-01-26 00:11:37.793592,,18.403754871159258,-66.04954392495651,searching,2024-01-26 00:11:37.793836
20CV3T,medium,DLKQZ,2024-01-25 23:56:37.602551,2024-01-26 00:11:37.796790,18.412408121268907,-66.04397624421976,leaving,2024-01-25 23:56:37.603404
8BIXOI,medium,PUDRL,2024-01-26 00:11:37.793592,,18.403754871159258,-66.04954392495651,parked,2024-01-26 00:11:37.797366
M9J98C,large,OS0FB,2024-01-25 23:56:47.606252,2024-01-26 00:11:47.799968,18.394769015193372,-66.03696101778934,leaving,2024-01-25 23:56:47.606932
RNUJJQ,large,K6RE4,2024-01-25 23:56:57.610845,2024-01-26 00:11:57.804244,18.39619088418807,-66.03964826410088,leaving,2024-01-25 23:56:57.612620
KSHY8N,small,34L1V,2024-01-26 00:12:07.808485,,18.406005977457603,-66.04198043821553,searching,2024-01-26 00:12:07.808693
KSHY8N,small,34L1V,2024-01-26 00:12:07.808485,,18.406005977457603,-66.04198043821553,parked,2024-01-26 00:12:07.810016
3TV1ES,small,3SKF7,2024-01-25 23:57:17.617424,2024-01-26 00:12:17.812292,18.404269112172766,-66.05179506907557,leaving,2024-01-25 23:57:17.617775
LZ049E,medium,SDIEQ,2024-01-25 23:57:37.621570,2024-01-26 00:12:37.817799,18.398002372207635,-66.04222855603405,leaving,2024-01-25 23:57:37.622764
RS7GU0,small,DXVL5,2024-01-26 00:12:47.820170,,18.412628077553002,-66.03758543907688,searching,2024-01-26 00:12:47.820206
4YKADE,medium,01NOU,2024-01-25 23:57:47.624977,2024-01-26 00:12:47.820497,18.39954903870384,-66.04241138587025,leaving,2024-01-25 23:57:47.625389
RS7GU0,small,DXVL5,2024-01-26 00:12:47.820170,,18.412628077553002,-66.03758543907688,parked,2024-01-26 00:12:47.821047
91ZYRR,large,72JEY,2024-01-25 23:58:27.634595,2024-01-26 00:13:27.828207,18.399891895160174,-66.03553205036391,leaving,2024-01-25 23:58:27.634979
D1AT7O,medium,RH8LX,2024-01-25 23:58:37.637609,2024-01-26 00:13:37.830629,18.402187939257335,-66.04001460016545,leaving,2024-01-25 23:58:37.637961
5050UI,large,KX7N8,2024-01-26 00:13:47.833110,,18.41020243628746,-66.0523121611637,searching,2024-01-26 00:13:47.833174
5050UI,large,KX7N8,2024-01-26 00:13:47.833110,,18.41020243628746,-66.0523121611637,parked,2024-01-26 00:13:47.833609
JLUUJM,small,CELOS,2024-01-25 23:58:57.621224,2024-01-26 00:13:57.836341,18.40159339974989,-66.04542705085433,leaving,2024-01-25 23:58:57.621550
TC69QK,small,119XP,2024-01-25 23:59:17.617811,2024-01-26 00:14:17.841143,18.40239585963194,-66.04035406372851,leaving,2024-01-25 23:59:17.618104
76ICVQ,large,ZB0OI,2024-01-25 23:59:27.619273,2024-01-26 00:14:27.845313,18.407125865652414,-66.04206329714629,leaving,2024-01-25 23:59:27.619568
XRUM2L,small,8S2FT,2024-01-26 00:14:37.848397,,18.41256954924779,-66.04204958776847,searching,2024-01-26 00:14:37.848496
XRUM2L,small,8S2FT,2024-01-26 00:14:37.848397,,18.41256954924779,-66.04204958776847,parked,2024-01-26 00:14:37.849259
SKYVK7,medium,OXRTE,2024-01-26 00:15:37.862778,,18.41088693671649,-66.0472077585155,searching,2024-01-26 00:15:37.863303
SKYVK7,medium,OXRTE,2024-01-26 00:15:37.862778,,18.41088693671649,-66.0472077585155,parked,2024-01-26 00:15:37.865172
LEXDW6,medium,RLXYF,2024-01-26 00:16:07.871819,,18.40843369708305,-66.04461795308778,searching,2024-01-26 00:16:07.871858
LEXDW6,medium,RLXYF,2024-01-26 00:16:07.871819,,18.40843369708305,-66.04461795308778,parked,2024-01-26 00:16:07.872135
GNZEI3,large,EYRVX,2024-01-26 00:17:17.886584,,18.406791451984134,-66.05013141920774,searching,2024-01-26 00:17:17.886619
GNZEI3,large,EYRVX,2024-01-26 00:17:17.886584,,18.406791451984134,-66.05013141920774,parked,2024-01-26 00:17:17.888575
SH2SZW,large,BIAF9,2024-01-26 00:18:47.907749,,18.41093326466272,-66.03574659194355,searching,2024-01-26 00:18:47.907788
SH2SZW,large,BIAF9,2024-01-26 00:18:47.907749,,18.41093326466272,-66.03574659194355,parked,2024-01-26 00:18:47.908068
MLN4PT,small,181AC,2024-01-26 00:04:07.680364,2024-01-26 00:19:07.913271,18.411696402498105,-66.05412042104264,leaving,2024-01-26 00:04:07.681506
QVL00E,large,EARMS,2024-01-26 00:04:27.687186,2024-01-26 00:19:27.917962,18.3956461679042,-66.04567208951833,leaving,2024-01-26 00:04:27.689243
8HU7F0,small,MLW83,2024-01-26 00:06:37.718783,2024-01-26 00:21:37.948157,18.40596968528539,-66.0359409969621,leaving,2024-01-26 00:06:37.719173
5Q57TE,large,TVQ05,2024-01-26 00:21:47.950953,,18.401058736791633,-66.03605631354436,searching,2024-01-26 00:21:47.951045
5Q57TE,large,TVQ05,2024-01-26 00:21:47.950953,,18.401058736791633,-66.03605631354436,parked,2024-01-26 00:21:47.951672
RVNDFD,large,M81CM,2024-01-26 00:23:07.970434,,18.39476177931679,-66.03869225648543,searching,2024-01-26 00:23:07.970523
RVNDFD,large,M81CM,2024-01-26 00:23:07.970434,,18.39476177931679,-66.03869225648543,parked,2024-01-26 00:23:07.971141
5NKB4E,small,M969F,2024-01-26 00:09:37.757740,2024-01-26 00:24:37.986197,18.411710433165776,-66.04435221380061,leaving,2024-01-26 00:09:37.758170
002G3Y,large,3DXB3,2024-01-26 00:24:57.989975,,18.401917876905923,-66.03600412522357,searching,2024-01-26 00:24:57.990184
002G3Y,large,3DXB3,2024-01-26 00:24:57.989975,,18.401917876905923,-66.03600412522357,parked,2024-01-26 00:24:57.991520
TB9XXA,large,EPEJZ,2024-01-26 00:10:17.767803,2024-01-26 00:25:17.999637,18.41145279468836,-66.04924597781195,leaving,2024-01-26 00:10:17.769831
9E7EOB,medium,XA5S0,2024-01-26 00:11:07.783237,2024-01-26 00:26:08.012039,18.407611194603998,-66.03759103175952,leaving,2024-01-26 00:11:07.784663
BGK2WB,large,8CXX6,2024-01-26 00:26:18.014499,,18.405582010802895,-66.04109119445047,searching,2024-01-26 00:26:18.014540
BGK2WB,large,8CXX6,2024-01-26 00:26:18.014499,,18.405582010802895,-66.04109119445047,parked,2024-01-26 00:26:18.014789
9978IM,medium,XDN8W,2024-01-26 00:26:38.019175,,18.399075499229795,-66.04661834949759,searching,2024-01-26 00:26:38.019223
8BIXOI,medium,PUDRL,2024-01-26 00:11:37.793592,2024-01-26 00:26:38.020746,18.403754871159258,-66.04954392495651,leaving,2024-01-26 00:11:37.797366
9978IM,medium,XDN8W,2024-01-26 00:26:38.019175,,18.399075499229795,-66.04661834949759,parked,2024-01-26 00:26:38.020884
KSHY8N,small,34L1V,2024-01-26 00:12:07.808485,2024-01-26 00:27:08.027692,18.406005977457603,-66.04198043821553,leaving,2024-01-26 00:12:07.810016
RS7GU0,small,DXVL5,2024-01-26 00:12:47.820170,2024-01-26 00:27:48.038868,18.412628077553002,-66.03758543907688,leaving,2024-01-26 00:12:47.821047
5050UI,large,KX7N8,2024-01-26 00:13:47.833110,2024-01-26 00:28:48.047951,18.41020243628746,-66.0523121611637,leaving,2024-01-26 00:13:47.833609
3VRHXQ,medium,CVITW,2024-01-26 00:29:18.054458,,18.403874464084385,-66.04438891648958,searching,2024-01-26 00:29:18.054494
3VRHXQ,medium,CVITW,2024-01-26 00:29:18.054458,,18.403874464084385,-66.04438891648958,parked,2024-01-26 00:29:18.054748
XRUM2L,small,8S2FT,2024-01-26 00:14:37.848397,2024-01-26 00:29:38.059354,18.41256954924779,-66.04204958776847,leaving,2024-01-26 00:14:37.849259
SKYVK7,medium,OXRTE,2024-01-26 00:15:37.862778,2024-01-26 00:30:38.072306,18.41088693671649,-66.0472077585155,leaving,2024-01-26 00:15:37.865172
LEXDW6,medium,RLXYF,2024-01-26 00:16:07.871819,2024-01-26 00:31:08.078826,18.40843369708305,-66.04461795308778,leaving,2024-01-26 00:16:07.872135
62CF4M,medium,W4UOV,2024-01-26 00:31:18.081395,,18.4054698647799,-66.04772737543652,searching,2024-01-26 00:31:18.081429
62CF4M,medium,W4UOV,2024-01-26 00:31:18.081395,,18.4054698647799,-66.04772737543652,parked,2024-01-26 00:31:18.081667
GNZEI3,large,EYRVX,2024-01-26 00:17:17.886584,2024-01-26 00:32:18.093211,18.406791451984134,-66.05013141920774,leaving,2024-01-26 00:17:17.888575
SH2SZW,large,BIAF9,2024-01-26 00:18:47.907749,2024-01-26 00:33:48.112980,18.41093326466272,-66.03574659194355,leaving,2024-01-26 00:18:47.908068
RP9DXO,medium,6Z7WQ,2024-01-26 00:35:28.134810,,18.39423606792387,-66.03993497664322,searching,2024-01-26 00:35:28.134843
RP9DXO,medium,6Z7WQ,2024-01-26 00:35:28.134810,,18.39423606792387,-66.03993497664322,parked,2024-01-26 00:35:28.135184
0UCRGB,medium,3WKCS,2024-01-26 00:36:18.146128,,18.412379202257604,-66.03937325570287,searching,2024-01-26 00:36:18.146172
0UCRGB,medium,3WKCS,2024-01-26 00:36:18.146128,,18.412379202257604,-66.03937325570287,parked,2024-01-26 00:36:18.146690
5Q57TE,large,TVQ05,2024-01-26 00:21:47.950953,2024-01-26 00:36:48.153732,18.401058736791633,-66.03605631354436,leaving,2024-01-26 00:21:47.951672
RVNDFD,large,M81CM,2024-01-26 00:23:07.970434,2024-01-26 00:38:08.232919,18.39476177931679,-66.03869225648543,leaving,2024-01-26 00:23:07.971141
1ARXAB,medium,JZ6US,2024-01-26 00:38:58.245932,,18.395330158479084,-66.03981085826064,searching,2024-01-26 00:38:58.246164
1ARXAB,medium,JZ6US,2024-01-26 00:38:58.245932,,18.395330158479084,-66.03981085826064,parked,2024-01-26 00:38:58.248669
N2XR83,small,BC2BE,2024-01-26 00:39:38.255707,,18.413849583129394,-66.0495920586638,searching,2024-01-26 00:39:38.255742
N2XR83,small,BC2BE,2024-01-26 00:39:38.255707,,18.413849583129394,-66.0495920586638,parked,2024-01-26 00:39:38.256003
C3EVWC,small,P39YL,2024-01-26 00:39:58.260183,,18.406146429724465,-66.03765471815066,searching,2024-01-26 00:39:58.260218
002G3Y,large,3DXB3,2024-01-26 00:24:57.989975,2024-01-26 00:39:58.260551,18.401917876905923,-66.03600412522357,leaving,2024-01-26 00:24:57.991520
C3EVWC,small,P39YL,2024-01-26 00:39:58.260183,,18.406146429724465,-66.03765471815066,parked,2024-01-26 00:39:58.260932
VKY2RE,small,XSO7V,2024-01-26 00:40:28.266035,,18.412444651062028,-66.04022693632132,searching,2024-01-26 00:40:28.266072
VKY2RE,small,XSO7V,2024-01-26 00:40:28.266035,,18.412444651062028,-66.04022693632132,parked,2024-01-26 00:40:28.267611
VGNQGM,medium,HEYCE,2024-01-26 00:41:18.279264,,18.402639213147864,-66.05003845804875,searching,2024-01-26 00:41:18.279300
BGK2WB,large,8CXX6,2024-01-26 00:26:18.014499,2024-01-26 00:41:18.279821,18.405582010802895,-66.04109119445047,leaving,2024-01-26 00:26:18.014789
VGNQGM,medium,HEYCE,2024-01-26 00:41:18.279264,,18.402639213147864,-66.05003845804875,parked,2024-01-26 00:41:18.280119
9978IM,medium,XDN8W,2024-01-26 00:26:38.019175,2024-01-26 00:41:38.284728,18.399075499229795,-66.04661834949759,leaving,2024-01-26 00:26:38.020884
3VRHXQ,medium,CVITW,2024-01-26 00:29:18.054458,2024-01-26 00:44:18.319423,18.403874464084385,-66.04438891648958,leaving,2024-01-26 00:29:18.054748
MLVHS2,medium,HD4Y8,2024-01-26 00:45:18.333449,,18.406272351788974,-66.0499544653413,searching,2024-01-26 00:45:18.333498
MLVHS2,medium,HD4Y8,2024-01-26 00:45:18.333449,,18.406272351788974,-66.0499544653413,parked,2024-01-26 00:45:18.333906
62CF4M,medium,W4UOV,2024-01-26 00:31:18.081395,2024-01-26 00:46:18.348552,18.4054698647799,-66.04772737543652,leaving,2024-01-26 00:31:18.081667
HGK6T9,small,774RZ,2024-01-26 00:48:38.382457,,18.405484585499618,-66.05408207505872,searching,2024-01-26 00:48:38.382714
HGK6T9,small,774RZ,2024-01-26 00:48:38.382457,,18.405484585499618,-66.05408207505872,parked,2024-01-26 00:48:38.385639
12HXRJ,medium,3TA19,2024-01-26 00:49:58.400657,,18.39545225711716,-66.03932956636015,searching,2024-01-26 00:49:58.400690
12HXRJ,medium,3TA19,2024-01-26 00:49:58.400657,,18.39545225711716,-66.03932956636015,parked,2024-01-26 00:49:58.400978
RP9DXO,medium,6Z7WQ,2024-01-26 00:35:28.134810,2024-01-26 00:50:28.408223,18.39423606792387,-66.03993497664322,leaving,2024-01-26 00:35:28.135184
DMMMXI,large,LDY5E,2024-01-26 00:50:38.410682,,18.41174876974537,-66.0475366308009,searching,2024-01-26 00:50:38.410714
DMMMXI,large,LDY5E,2024-01-26 00:50:38.410682,,18.41174876974537,-66.0475366308009,parked,2024-01-26 00:50:38.410959
0UCRGB,medium,3WKCS,2024-01-26 00:36:18.146128,2024-01-26 00:51:18.420402,18.412379202257604,-66.03937325570287,leaving,2024-01-26 00:36:18.146690
H66W51,medium,2JC2R,2024-01-26 00:53:38.448358,,18.41037606645114,-66.04965255219143,searching,2024-01-26 00:53:38.448406
H66W51,medium,2JC2R,2024-01-26 00:53:38.448358,,18.41037606645114,-66.04965255219143,parked,2024-01-26 00:53:38.449254
1ARXAB,medium,JZ6US,2024-01-26 00:38:58.245932,2024-01-26 00:53:58.452355,18.395330158479084,-66.03981085826064,leaving,2024-01-26 00:38:58.248669
