O4UDOJ,small,QYYV3,2024-01-26 08:42:54.941525,,18.40744838643074,-66.04087363668445,searching,2024-01-26 08:42:54.941565,
PY6B2K,medium,PIOYG,2024-01-26 08:42:34.938677,,18.406596868511983,-66.03691017663832,parked,2024-01-26 08:42:54.941900,
84DYT9,medium,CJ883,2024-01-26 08:43:04.943336,,18.401332511111057,-66.04549409956924,searching,2024-01-26 08:43:04.943375,
529603,medium,1I2HG,2024-01-26 08:42:44.939391,,18.401838026754596,-66.05419980197523,parked,2024-01-26 08:43:04.943675,
VQHW06,large,SQ8CR,2024-01-26 08:43:14.944865,,18.402887416221766,-66.0471209818141,searching,2024-01-26 08:43:14.944900,
O4UDOJ,small,QYYV3,2024-01-26 08:42:54.941525,,18.40744838643074,-66.04087363668445,parked,2024-01-26 08:43:14.945229,
D03UVU,medium,YO57P,2024-01-26 08:43:24.948052,,18.410557349705865,-66.05249715925639,searching,2024-01-26 08:43:24.948127,
84DYT9,medium,CJ883,2024-01-26 08:43:04.943336,,18.401332511111057,-66.04549409956924,parked,2024-01-26 08:43:24.949877,
FLL7V5,small,FWYJX,2024-01-26 08:43:34.952324,,18.40144580005044,-66.045288845477,searching,2024-01-26 08:43:34.952373,
VQHW06,large,SQ8CR,2024-01-26 08:43:14.944865,,18.402887416221766,-66.0471209818141,parked,2024-01-26 08:43:34.952658,
L2W37D,small,IVSOL,2024-01-26 08:43:44.954147,,18.396225379389644,-66.05394463010997,searching,2024-01-26 08:43:44.954369,
D03UVU,medium,YO57P,2024-01-26 08:43:24.948052,,18.410557349705865,-66.05249715925639,parked,2024-01-26 08:43:44.954896,
C54WSQ,large,80B6U,2024-01-26 08:43:54.955615,,18.39505971295305,-66.0377278286572,searching,2024-01-26 08:43:54.955651,
FLL7V5,small,FWYJX,2024-01-26 08:43:34.952324,,18.40144580005044,-66.045288845477,parked,2024-01-26 08:43:54.955963,
XLEZ89,large,DYSAL,2024-01-26 08:44:04.956429,,18.39561629217645,-66.04318331988864,searching,2024-01-26 08:44:04.956463,
L2W37D,small,IVSOL,2024-01-26 08:43:44.954147,,18.396225379389644,-66.05394463010997,parked,2024-01-26 08:44:04.956748,
FHV5BR,medium,TD44K,2024-01-26 08:44:14.959189,,18.40398004576612,-66.04598854475587,searching,2024-01-26 08:44:14.959249,
C54WSQ,large,80B6U,2024-01-26 08:43:54.955615,,18.39505971295305,-66.0377278286572,parked,2024-01-26 08:44:14.959684,
VASIFP,large,MUGYS,2024-01-26 08:44:24.961507,,18.396139069842167,-66.03625882357721,searching,2024-01-26 08:44:24.961541,
XLEZ89,large,DYSAL,2024-01-26 08:44:04.956429,,18.39561629217645,-66.04318331988864,parked,2024-01-26 08:44:24.961846,
XJ2POP,medium,MGYN2,2024-01-26 08:44:34.962174,,18.411164682545753,-66.05340568060554,searching,2024-01-26 08:44:34.962208,
K8AGS6,small,JJQ9K,2024-01-26 08:44:44.965407,,18.401260910909446,-66.04807405246416,searching,2024-01-26 08:44:44.965586,
FHV5BR,medium,TD44K,2024-01-26 08:44:14.959189,,18.40398004576612,-66.04598854475587,parked,2024-01-26 08:44:44.967035,
XG8P6B,small,SKF7I,2024-01-26 08:44:54.969550,,18.411481114969376,-66.0387565027137,searching,2024-01-26 08:44:54.969592,
VASIFP,large,MUGYS,2024-01-26 08:44:24.961507,,18.396139069842167,-66.03625882357721,parked,2024-01-26 08:44:54.969998,
1SDIEQ,small,DKNWI,2024-01-26 08:45:04.972340,,18.40082932315039,-66.04638742914698,searching,2024-01-26 08:45:04.972375,
XJ2POP,medium,MGYN2,2024-01-26 08:44:34.962174,,18.411164682545753,-66.05340568060554,parked,2024-01-26 08:45:04.972654,
BELRQV,large,F7LOW,2024-01-26 08:45:14.975424,,18.404104362260874,-66.04436020321904,searching,2024-01-26 08:45:14.975461,
K8AGS6,small,JJQ9K,2024-01-26 08:44:44.965407,,18.401260910909446,-66.04807405246416,parked,2024-01-26 08:45:14.975778,
TTY5Y2,medium,VGIUI,2024-01-26 08:45:24.977827,,18.4130556217803,-66.04516849065007,searching,2024-01-26 08:45:24.977938,
XG8P6B,small,SKF7I,2024-01-26 08:44:54.969550,,18.411481114969376,-66.0387565027137,parked,2024-01-26 08:45:24.978766,
X6DUT0,small,6G5G7,2024-01-26 08:45:34.981694,,18.413200192714186,-66.04793840724808,searching,2024-01-26 08:45:34.981727,
1SDIEQ,small,DKNWI,2024-01-26 08:45:04.972340,,18.40082932315039,-66.04638742914698,parked,2024-01-26 08:45:34.981964,
OS6ZLE,medium,NH8RQ,2024-01-26 08:45:44.984269,,18.396286408892447,-66.04822563445039,searching,2024-01-26 08:45:44.984308,
BELRQV,large,F7LOW,2024-01-26 08:45:14.975424,,18.404104362260874,-66.04436020321904,parked,2024-01-26 08:45:44.984561,
8N6Q7N,small,YXTXM,2024-01-26 08:45:54.986295,,18.406752411939816,-66.03977597130512,searching,2024-01-26 08:45:54.986512,
TTY5Y2,medium,VGIUI,2024-01-26 08:45:24.977827,,18.4130556217803,-66.04516849065007,parked,2024-01-26 08:45:54.988015,
PR97Y2,medium,ZOKGT,2024-01-26 08:46:04.989460,,18.412153465248778,-66.0418418985375,searching,2024-01-26 08:46:04.989493,
X6DUT0,small,6G5G7,2024-01-26 08:45:34.981694,,18.413200192714186,-66.04793840724808,parked,2024-01-26 08:46:04.989819,
B50ATV,large,PFLN4,2024-01-26 08:46:14.992135,,18.397984461761485,-66.04810332091306,searching,2024-01-26 08:46:14.992170,
OS6ZLE,medium,NH8RQ,2024-01-26 08:45:44.984269,,18.396286408892447,-66.04822563445039,parked,2024-01-26 08:46:14.992490,
U9IY4X,large,1DNTC,2024-01-26 08:46:24.994873,,18.401382943605643,-66.04624121309298,searching,2024-01-26 08:46:24.995062,
8N6Q7N,small,YXTXM,2024-01-26 08:45:54.986295,,18.406752411939816,-66.03977597130512,parked,2024-01-26 08:46:24.996588,
XDW2ZC,small,N2FOM,2024-01-26 08:46:34.997993,,18.40255887086116,-66.0407678641287,searching,2024-01-26 08:46:34.998034,
PR97Y2,medium,ZOKGT,2024-01-26 08:46:04.989460,,18.412153465248778,-66.0418418985375,parked,2024-01-26 08:46:34.998290,
W82LK2,medium,EUVTY,2024-01-26 08:46:45.000592,,18.40030466523278,-66.03966427398164,searching,2024-01-26 08:46:45.000630,
B50ATV,large,PFLN4,2024-01-26 08:46:14.992135,,18.397984461761485,-66.04810332091306,parked,2024-01-26 08:46:45.000914,
7FLQHR,medium,DZQCB,2024-01-26 08:46:55.003844,,18.41315646924997,-66.05204037453129,searching,2024-01-26 08:46:55.003944,
U9IY4X,large,1DNTC,2024-01-26 08:46:24.994873,,18.401382943605643,-66.04624121309298,parked,2024-01-26 08:46:55.004766,
7GGKG4,large,BMAE3,2024-01-26 08:47:05.007350,,18.40466949733633,-66.03597854135617,searching,2024-01-26 08:47:05.007543,
XDW2ZC,small,N2FOM,2024-01-26 08:46:34.997993,,18.40255887086116,-66.0407678641287,parked,2024-01-26 08:47:05.010365,
D82795,small,ZEFLI,2024-01-26 08:47:15.013871,,18.413631677981606,-66.04077577497199,searching,2024-01-26 08:47:15.014070,
W82LK2,medium,EUVTY,2024-01-26 08:46:45.000592,,18.40030466523278,-66.03966427398164,parked,2024-01-26 08:47:15.015588,
DDHCVS,medium,AZ39P,2024-01-26 08:47:25.022581,,18.40902655507772,-66.04577714247536,searching,2024-01-26 08:47:25.022614,
7FLQHR,medium,DZQCB,2024-01-26 08:46:55.003844,,18.41315646924997,-66.05204037453129,parked,2024-01-26 08:47:25.023050,
81ACJB,small,8OKZ1,2024-01-26 08:47:35.025104,,18.407580752916417,-66.03910724253255,searching,2024-01-26 08:47:35.025137,
7GGKG4,large,BMAE3,2024-01-26 08:47:05.007350,,18.40466949733633,-66.03597854135617,parked,2024-01-26 08:47:35.025404,
7G8B2Z,large,PLOZJ,2024-01-26 08:47:45.027846,,18.394841542534163,-66.04708223136383,searching,2024-01-26 08:47:45.027881,
D82795,small,ZEFLI,2024-01-26 08:47:15.013871,,18.413631677981606,-66.04077577497199,parked,2024-01-26 08:47:45.028186,
Z0LJCH,large,DDQLE,2024-01-26 08:47:55.034225,,18.400222090244565,-66.03834542485048,searching,2024-01-26 08:47:55.034551,
DDHCVS,medium,AZ39P,2024-01-26 08:47:25.022581,,18.40902655507772,-66.04577714247536,parked,2024-01-26 08:47:55.046253,
RDNPX2,small,W2292,2024-01-26 08:48:05.049073,,18.4038997441363,-66.03670618980728,searching,2024-01-26 08:48:05.049109,
7ODKEF,medium,28XG8,2024-01-26 08:48:15.051073,,18.413133086941883,-66.04688994568879,searching,2024-01-26 08:48:15.051106,
81ACJB,small,8OKZ1,2024-01-26 08:47:35.025104,,18.407580752916417,-66.03910724253255,parked,2024-01-26 08:48:15.051427,
B7F6FD,small,9OT7T,2024-01-26 08:48:25.054218,,18.406194806451946,-66.0447070255607,searching,2024-01-26 08:48:25.054292,
7G8B2Z,large,PLOZJ,2024-01-26 08:47:45.027846,,18.394841542534163,-66.04708223136383,parked,2024-01-26 08:48:25.054660,
FVL03D,large,OLJQ5,2024-01-26 08:48:35.058057,,18.397960297535814,-66.03791048063293,searching,2024-01-26 08:48:35.058259,
Z0LJCH,large,DDQLE,2024-01-26 08:47:55.034225,,18.400222090244565,-66.03834542485048,parked,2024-01-26 08:48:35.059802,
3SWEBN,large,Q8RTM,2024-01-26 08:48:45.062651,,18.408014590840768,-66.04888221132097,searching,2024-01-26 08:48:45.062889,
RDNPX2,small,W2292,2024-01-26 08:48:05.049073,,18.4038997441363,-66.03670618980728,parked,2024-01-26 08:48:45.064549,
ZYWR7M,medium,445GD,2024-01-26 08:48:55.068313,,18.410242205957427,-66.04749842029774,searching,2024-01-26 08:48:55.068545,
7ODKEF,medium,28XG8,2024-01-26 08:48:15.051073,,18.413133086941883,-66.04688994568879,parked,2024-01-26 08:48:55.070735,
KK0VM5,small,M6MG8,2024-01-26 08:49:05.074731,,18.397262315681736,-66.03788488469698,searching,2024-01-26 08:49:05.074830,
B7F6FD,small,9OT7T,2024-01-26 08:48:25.054218,,18.406194806451946,-66.0447070255607,parked,2024-01-26 08:49:05.075584,
0D1B4X,small,L68J0,2024-01-26 08:49:15.078776,,18.409953833990176,-66.04810761915121,searching,2024-01-26 08:49:15.078813,
FVL03D,large,OLJQ5,2024-01-26 08:48:35.058057,,18.397960297535814,-66.03791048063293,parked,2024-01-26 08:49:15.079106,
90AOBT,small,28W6U,2024-01-26 08:49:25.082860,,18.403891034859843,-66.04804053074203,searching,2024-01-26 08:49:25.082970,
3SWEBN,large,Q8RTM,2024-01-26 08:48:45.062651,,18.408014590840768,-66.04888221132097,parked,2024-01-26 08:49:25.083918,
L0THHZ,large,MY9X8,2024-01-26 08:49:35.087029,,18.410783400562,-66.04340564186327,searching,2024-01-26 08:49:35.087125,
ZYWR7M,medium,445GD,2024-01-26 08:48:55.068313,,18.410242205957427,-66.04749842029774,parked,2024-01-26 08:49:35.087978,
FLB7WX,medium,2TCZS,2024-01-26 08:49:45.091546,,18.408115697862694,-66.05126564733449,searching,2024-01-26 08:49:45.091613,
KK0VM5,small,M6MG8,2024-01-26 08:49:05.074731,,18.397262315681736,-66.03788488469698,parked,2024-01-26 08:49:45.092261,
0B4MSK,large,KD1PO,2024-01-26 08:49:55.093786,,18.408327625556904,-66.05309700947527,searching,2024-01-26 08:49:55.093877,
0D1B4X,small,L68J0,2024-01-26 08:49:15.078776,,18.409953833990176,-66.04810761915121,parked,2024-01-26 08:49:55.094389,
4FTJ5C,small,64W3U,2024-01-26 08:50:05.097028,,18.406054465257785,-66.03752590138369,searching,2024-01-26 08:50:05.097066,
90AOBT,small,28W6U,2024-01-26 08:49:25.082860,,18.403891034859843,-66.04804053074203,parked,2024-01-26 08:50:05.097378,
RVXOIE,large,FWBUC,2024-01-26 08:50:15.099171,,18.396188685887648,-66.04085717276415,searching,2024-01-26 08:50:15.099252,
L0THHZ,large,MY9X8,2024-01-26 08:49:35.087029,,18.410783400562,-66.04340564186327,parked,2024-01-26 08:50:15.099853,
J4PNJY,small,O2RNT,2024-01-26 08:50:25.104153,,18.397017483547604,-66.0413302425949,searching,2024-01-26 08:50:25.104391,
FLB7WX,medium,2TCZS,2024-01-26 08:49:45.091546,,18.408115697862694,-66.05126564733449,parked,2024-01-26 08:50:25.106565,
UY8U11,medium,Y65RJ,2024-01-26 08:50:35.112556,,18.41144417286123,-66.03809881429834,searching,2024-01-26 08:50:35.112794,
0B4MSK,large,KD1PO,2024-01-26 08:49:55.093786,,18.408327625556904,-66.05309700947527,parked,2024-01-26 08:50:35.114691,
U9Y3Z2,large,PNF8F,2024-01-26 08:50:45.117655,,18.401933763884813,-66.0453471814609,searching,2024-01-26 08:50:45.117692,
4FTJ5C,small,64W3U,2024-01-26 08:50:05.097028,,18.406054465257785,-66.03752590138369,parked,2024-01-26 08:50:45.117980,
IKWE4B,large,M65Q5,2024-01-26 08:50:55.120625,,18.411631338278298,-66.04817434821946,searching,2024-01-26 08:50:55.120658,
RVXOIE,large,FWBUC,2024-01-26 08:50:15.099171,,18.396188685887648,-66.04085717276415,parked,2024-01-26 08:50:55.120949,
TG6JNA,large,I1P0B,2024-01-26 08:51:05.122640,,18.39925198350123,-66.0465133257885,searching,2024-01-26 08:51:05.122677,
J4PNJY,small,O2RNT,2024-01-26 08:50:25.104153,,18.397017483547604,-66.0413302425949,parked,2024-01-26 08:51:05.122956,
RTWLXD,large,XB7GB,2024-01-26 08:51:15.125351,,18.401671728739984,-66.04388036591425,searching,2024-01-26 08:51:15.125452,
UY8U11,medium,Y65RJ,2024-01-26 08:50:35.112556,,18.41144417286123,-66.03809881429834,parked,2024-01-26 08:51:15.126183,
UUDQFJ,large,IJKUU,2024-01-26 08:51:25.128996,,18.41230415359578,-66.04413633152363,searching,2024-01-26 08:51:25.129104,
U9Y3Z2,large,PNF8F,2024-01-26 08:50:45.117655,,18.401933763884813,-66.0453471814609,parked,2024-01-26 08:51:25.129850,
3KM2KQ,medium,HTHSJ,2024-01-26 08:51:35.132420,,18.406341960788147,-66.05140821973316,searching,2024-01-26 08:51:35.132452,
L5015O,medium,K03W0,2024-01-26 08:51:45.135074,,18.412893943219665,-66.05199401547611,searching,2024-01-26 08:51:45.135110,
IKWE4B,large,M65Q5,2024-01-26 08:50:55.120625,,18.411631338278298,-66.04817434821946,parked,2024-01-26 08:51:45.135363,
ZF0DZW,small,SN2S8,2024-01-26 08:51:55.137656,,18.400403407539052,-66.04139023268476,searching,2024-01-26 08:51:55.137702,
TG6JNA,large,I1P0B,2024-01-26 08:51:05.122640,,18.39925198350123,-66.0465133257885,parked,2024-01-26 08:51:55.138104,
WRGVZ9,small,EQ20H,2024-01-26 08:52:05.140605,,18.4051745986897,-66.04396764528677,searching,2024-01-26 08:52:05.140667,
RTWLXD,large,XB7GB,2024-01-26 08:51:15.125351,,18.401671728739984,-66.04388036591425,parked,2024-01-26 08:52:05.141225,
45L6D1,large,LUL6L,2024-01-26 08:52:15.143875,,18.40014153829338,-66.05348116201716,searching,2024-01-26 08:52:15.143945,
UUDQFJ,large,IJKUU,2024-01-26 08:51:25.128996,,18.41230415359578,-66.04413633152363,parked,2024-01-26 08:52:15.144502,
7URVQT,medium,G8CD3,2024-01-26 08:52:25.148022,,18.407174157074895,-66.05280387323869,searching,2024-01-26 08:52:25.148256,
3KM2KQ,medium,HTHSJ,2024-01-26 08:51:35.132420,,18.406341960788147,-66.05140821973316,parked,2024-01-26 08:52:25.150937,
92QC6D,medium,WXYYT,2024-01-26 08:52:35.153932,,18.408547775596706,-66.03469017932785,searching,2024-01-26 08:52:35.153968,
L5015O,medium,K03W0,2024-01-26 08:51:45.135074,,18.412893943219665,-66.05199401547611,parked,2024-01-26 08:52:35.154271,
Y1SY9L,small,Y3ADD,2024-01-26 08:52:45.157114,,18.4074277343191,-66.0495258219227,searching,2024-01-26 08:52:45.157150,
ZF0DZW,small,SN2S8,2024-01-26 08:51:55.137656,,18.400403407539052,-66.04139023268476,parked,2024-01-26 08:52:45.157426,
GZ6WMD,large,PGBA9,2024-01-26 08:52:55.160131,,18.39470853558828,-66.04667848778716,searching,2024-01-26 08:52:55.160183,
WRGVZ9,small,EQ20H,2024-01-26 08:52:05.140605,,18.4051745986897,-66.04396764528677,parked,2024-01-26 08:52:55.160635,
9W59SQ,large,XJG2Y,2024-01-26 08:53:05.163343,,18.397759969173862,-66.03462969079524,searching,2024-01-26 08:53:05.163447,
45L6D1,large,LUL6L,2024-01-26 08:52:15.143875,,18.40014153829338,-66.05348116201716,parked,2024-01-26 08:53:05.164254,
RKZ40A,medium,QEZG5,2024-01-26 08:53:15.167163,,18.406874715905595,-66.05254717119162,searching,2024-01-26 08:53:15.167199,
KW5NGC,large,IKCID,2024-01-26 08:38:04.882252,2024-01-26 08:53:15.167528,18.412367819376932,-66.05278575732889,leaving,2024-01-26 08:38:14.884584,
7URVQT,medium,G8CD3,2024-01-26 08:52:25.148022,,18.407174157074895,-66.05280387323869,parked,2024-01-26 08:53:15.167949,
TK1ZWU,small,2C50B,2024-01-26 08:53:25.170376,,18.401619497294607,-66.04054674851764,searching,2024-01-26 08:53:25.170409,
92QC6D,medium,WXYYT,2024-01-26 08:52:35.153932,,18.408547775596706,-66.03469017932785,parked,2024-01-26 08:53:25.170685,
LEJGUB,medium,9FQ9T,2024-01-26 08:53:35.173394,,18.3986800184239,-66.05353873216069,searching,2024-01-26 08:53:35.173442,
51FPKH,medium,DNMMJ,2024-01-26 08:37:54.880709,2024-01-26 08:53:35.173791,18.402906092862047,-66.04879794712585,leaving,2024-01-26 08:38:04.882585,
Y1SY9L,small,Y3ADD,2024-01-26 08:52:45.157114,,18.4074277343191,-66.0495258219227,parked,2024-01-26 08:53:35.174178,
7F8TSX,medium,RK79U,2024-01-26 08:53:45.176908,,18.40929227525311,-66.03540598020943,searching,2024-01-26 08:53:45.177005,
GZ6WMD,large,PGBA9,2024-01-26 08:52:55.160131,,18.39470853558828,-66.04667848778716,parked,2024-01-26 08:53:45.177801,
RYESU4,small,UFQYM,2024-01-26 08:53:55.180917,,18.411288830300226,-66.04180184034084,searching,2024-01-26 08:53:55.181019,
I0Y6DP,small,DIVUZ,2024-01-26 08:37:44.879288,2024-01-26 08:53:55.181730,18.394422127040823,-66.04886117492308,leaving,2024-01-26 08:37:54.881235,
9W59SQ,large,XJG2Y,2024-01-26 08:53:05.163343,,18.397759969173862,-66.03462969079524,parked,2024-01-26 08:53:55.182348,
BKXCGW,small,VGLL4,2024-01-26 08:54:05.184845,,18.40664685463725,-66.0352586341155,searching,2024-01-26 08:54:05.184879,
RKZ40A,medium,QEZG5,2024-01-26 08:53:15.167163,,18.406874715905595,-66.05254717119162,parked,2024-01-26 08:54:05.185201,
O1LQSR,medium,ZUBLE,2024-01-26 08:54:15.186120,,18.402403748883316,-66.04407674123297,searching,2024-01-26 08:54:15.186154,
TK1ZWU,small,2C50B,2024-01-26 08:53:25.170376,,18.401619497294607,-66.04054674851764,parked,2024-01-26 08:54:15.186468,
8WM9LB,small,EN3V1,2024-01-26 08:54:25.187093,,18.401749608328814,-66.04446793868142,searching,2024-01-26 08:54:25.187146,
CATVAZ,small,I64CI,2024-01-26 08:39:04.896653,2024-01-26 08:54:25.187546,18.40295163476419,-66.04940364901714,leaving,2024-01-26 08:39:14.899484,
LEJGUB,medium,9FQ9T,2024-01-26 08:53:35.173394,,18.3986800184239,-66.05353873216069,parked,2024-01-26 08:54:25.187690,
